#index star_template_index magnitude RA DEC
47383 130.0 19.0 10.715620635998645 -0.028501520500339016
47384 130.0 19.0 10.737789112451859 -0.014232603373978763
47385 130.0 19.0 10.931967383827441 0.1307445460413872
47386 130.0 19.0 10.988605071785079 -0.1793682580326025
47387 130.0 19.0 10.91950112139832 -0.13282728980937702
47388 130.0 19.0 10.938069061950838 0.1665108710383396
47389 130.0 19.0 10.983122782002592 0.04811423686937634
47390 130.0 19.0 10.89977724934917 -0.046504318877139954
47391 130.0 19.0 10.80580290392984 -0.0007614291901543715
47392 130.0 19.0 10.824900778519783 0.22560682963048145
47393 130.0 19.0 10.633740440817384 0.019794098352879534
47394 130.0 19.0 10.92374642966619 0.24181291615918024
47395 130.0 19.0 10.91320709704728 0.2428077512532965
47396 130.0 19.0 10.902120553846537 0.006782265178578761
47397 130.0 19.5 10.854278371950203 -0.17847446834092823
47398 130.0 19.5 10.86464625648861 0.17905141996985766
47399 130.0 19.5 10.656864397233552 -0.059795809982647344
47400 130.0 19.5 10.962141656598199 -0.2064617149363127
47401 130.0 19.5 10.614178678377401 0.0325907492613929
47402 130.0 19.5 10.999079506219987 0.09429195992308838
47403 130.0 19.5 10.861511584606147 0.11503366070171833
47404 130.0 19.5 10.961352405021314 -0.13230827404256373
47405 130.0 19.5 10.681993477343033 0.0049393239231402325
47406 130.0 19.5 10.78097145842989 0.1726761552422884
47407 130.0 19.5 10.9438114306523 0.01250584693882689
47408 130.0 19.5 10.977263282121902 -0.023667062243038186
47409 130.0 19.5 10.681342235958846 -0.08986665392415653
47410 130.0 20.0 10.852335131085955 -0.07876982119593573
47411 130.0 20.0 10.886184486368107 0.20635645011872614
47412 130.0 20.0 10.966304650629274 -0.0020616952266587353
47413 130.0 20.0 10.98165203499573 -0.048724204040306064
47414 130.0 20.0 10.956708237929758 -0.15210224010275264
47415 130.0 20.0 10.911771178174256 0.1172903146992017
47416 130.0 20.0 10.80628604351656 0.09378380444025593
47417 130.0 20.0 10.775094815237308 -0.022046663308050763
47418 130.0 20.0 10.955545454231977 -0.0097178369523678
47419 130.0 20.0 10.749562504236348 0.12059884610996532
47420 130.0 20.0 10.919017267924414 0.08792166586890279
47421 130.0 20.0 10.921869712467158 -0.04561970213514339
47422 130.0 20.0 10.702334141660298 -0.12807864243012548
47423 130.0 20.0 10.961891087515868 -0.01519255646894396
47424 130.0 20.0 10.673863463059464 -0.009860506635173204
47425 130.0 20.0 10.963738941324662 -0.02268434024998089
47426 130.0 20.0 10.808230556870333 -0.16207858048252
47427 130.0 20.5 10.936513822979512 0.23857138296888172
47428 130.0 20.5 10.880650334176435 -0.16224590356345522
47429 130.0 20.5 10.739874430278965 0.06122208248902517
47430 130.0 20.5 10.736906311164631 0.03244491070540526
47431 130.0 20.5 10.896575102715875 -0.1755028616118606
47432 130.0 20.5 10.895019060242404 0.28223181503662964
47433 130.0 20.5 10.844900322598674 -0.0719894440208832
47434 130.0 20.5 10.966390720708004 0.055237428732426576
47435 130.0 20.5 10.712588359196973 -0.12854029249428237
47436 130.0 20.5 10.783146623587712 0.15824739152590717
47437 130.0 20.5 10.883479390338138 0.14683584803371877
47438 130.0 20.5 10.707185337159606 -0.09390095989100487
47439 130.0 20.5 10.994279589036893 -0.1411566599646971
47440 130.0 20.5 10.80889594517881 0.09652796436381925
47441 130.0 20.5 10.915323951402323 0.12347208592503141
47442 130.0 20.5 10.583198643857674 0.017094240865735265
47443 130.0 20.5 10.955201179830304 -0.04313008624743953
47444 130.0 20.5 10.71200443660591 -0.12120927660347117
47445 130.0 20.5 10.974370910457061 0.11947406123205549
47446 130.0 20.5 10.723405489826254 0.13700663473167723
47447 130.0 20.5 10.82953526816944 0.14551653927680772
47448 130.0 20.5 10.795772919383923 0.17844063187276282
47449 130.0 20.5 10.684924843038228 0.08764802795488474
47450 130.0 20.5 10.857286617339675 0.26289142984659825
47451 130.0 20.5 10.90128454479417 0.13386539809845505
47452 130.0 20.5 10.996725176090786 0.19387865051977876
47453 130.0 20.5 10.661925014026359 0.004167657227016995
47454 130.0 20.5 10.965526291287919 -0.05149297022858541
47455 130.0 21.0 10.660947481516587 0.08471706843000537
47456 130.0 21.0 10.739033935318293 0.12071302703346262
47457 130.0 21.0 10.878165990461975 -0.07059575896828299
47458 130.0 21.0 10.740376963464925 0.12632811549694672
47459 130.0 21.0 10.913898049013797 -0.02935293398102331
47460 130.0 21.0 10.931130851229245 -0.22863433947171263
47461 130.0 21.0 10.807460176536114 0.20605478741016447
47462 130.0 21.0 10.69648378825805 0.040982622812697295
47463 130.0 21.0 10.995890866500993 -0.17320104156129915
47464 130.0 21.0 10.847514277951477 -0.0025881163766735627
47465 130.0 21.0 10.846457310608566 0.2397271270480825
47466 130.0 21.0 10.7206696027913 -0.023420389822529957
47467 130.0 21.0 10.813632319714973 0.11890023608734523
47468 130.0 21.0 10.808737793785662 -0.1300864145494626
47469 130.0 21.0 10.884104768676954 0.16920547050681212
47470 130.0 21.0 10.932516896753562 -0.2564541435542954
47471 130.0 21.0 10.919392337612951 -0.1215156865823118
47472 130.0 21.0 10.706317876024793 -0.014889140929807991
47473 130.0 21.0 10.726754016825007 0.10171684203772963
47474 130.0 21.0 10.632970533582787 -0.04747630980305324
47475 130.0 21.0 10.85384659488542 0.19615886981163141
47476 130.0 21.0 10.863271213387469 0.017500951997313694
47477 130.0 21.0 10.819494973333695 0.09903352537455859
47478 130.0 21.0 10.826961851852278 0.1407060205897802
47479 130.0 21.0 10.818403885831358 -0.08499842009207981
47480 130.0 21.0 10.785233929252245 0.037453000581913726
47481 130.0 21.0 10.932875421876062 -0.09071428530189099
47482 130.0 21.5 10.957364900607415 -0.15686180851690476
47483 130.0 21.5 10.936681996954228 0.003459150729807556
47484 130.0 21.5 10.741082299296504 -0.07188636659454165
47485 130.0 21.5 10.868769274699488 0.07609364515090096
47486 130.0 21.5 10.729735772933857 -0.07975623506082045
47487 130.0 21.5 10.916215975014019 0.2712914876417665
47488 130.0 21.5 10.898959482847223 0.1034362219877861
47489 130.0 21.5 10.621197477721061 -0.016575647096523757
47490 130.0 21.5 10.903741322907448 -0.02939864257266309
47491 130.0 21.5 10.888275152555531 -0.02435335654232707
47492 130.0 21.5 10.910362560470137 -0.1876685576476067
47493 130.0 21.5 10.902643998715794 0.2839297814141375
47494 130.0 21.5 10.918959530212184 -0.08838973510569595
47495 130.0 21.5 10.853102364926503 0.12256069323874508
47496 130.0 21.5 10.806733804490726 -0.06178172339097008
47497 130.0 21.5 10.955276524104304 0.03310460204860962
47498 130.0 21.5 10.635564752975153 -0.06472303820088741
47499 130.0 21.5 10.898301688754684 0.07000208167817996
47500 130.0 21.5 10.732539452598134 -0.14303288321519442
47501 130.0 21.5 10.671881715616655 -0.031687019520843816
47502 130.0 21.5 10.84502925535528 -0.2260661426218582
47503 130.0 21.5 10.881093674120136 -0.1803233245207783
47504 130.0 21.5 10.879948110506339 0.07073082685214924
47505 130.0 21.5 10.937429547708268 -0.20677099315040146
47506 130.0 21.5 10.867807424045953 0.19617008815967554
47507 130.0 21.5 10.894872732478193 0.24569555145521035
47508 130.0 21.5 10.957826207917384 0.15686915624666045
47509 130.0 21.5 10.67136947929336 0.042474200470760955
47510 130.0 21.5 10.933236159782664 0.22862725032323333
47511 130.0 21.5 10.730435460829291 -0.13699958957039304
47512 130.0 22.0 10.934268923544698 0.21144274199454385
47513 130.0 22.0 10.935458371533668 -0.004133901941397532
47514 130.0 22.0 10.702313944681586 -0.07918723108864362
47515 130.0 22.0 10.86637511611098 0.266283455844199
47516 130.0 22.0 10.794798149204915 0.03425960191191719
47517 130.0 22.0 10.902283120570607 0.15458512436252514
47518 130.0 22.0 10.913186067138652 0.0718755488729726
47519 130.0 22.0 10.9893464281108 0.19744315866477252
47520 130.0 22.0 10.994174575173995 -0.08437246686363728
47521 130.0 22.0 10.761485671032093 -0.15971442060355823
47522 130.0 22.0 10.937837797573302 -0.08750660441855444
47523 130.0 22.0 10.82691752007981 -0.05259531884472572
47524 130.0 22.0 10.719223840226745 -0.1183577649838851
47525 130.0 22.0 10.914618195266174 0.2823822851703525
47526 130.0 22.0 10.927657064699755 -0.14186044567206366
47527 130.0 22.0 10.954193845905383 -0.18018899563570864
47528 130.0 22.0 10.622676946265198 -0.044317820908815135
47529 130.0 22.0 10.593510734057821 0.012983163156219633
47530 130.0 22.0 10.865837702186132 -0.17628909148950528
47531 130.0 22.0 10.671843167443418 0.1019028187279943
47532 130.0 22.0 10.824699218940813 0.12079500401893112
47533 130.0 22.0 10.824110416343762 -0.19855797531158212
47534 130.0 22.0 10.952040886471861 0.13515100280423895
47535 130.0 22.0 10.851898052493487 -0.12222004758365931
47536 130.0 22.0 10.743113578955887 0.15013944453021658
47537 130.0 22.0 10.672368631963101 0.05785625487211541
47538 130.0 22.0 10.916272335705598 0.03417144390066448
47539 130.0 22.0 10.892069345835635 -0.17016735190086305
47540 130.0 22.0 10.983307456252065 0.20474531224425135
47541 130.0 22.0 10.921808873942398 -0.22237672843439546
47542 130.0 22.0 10.611740934054827 -0.043681569689994953
47543 130.0 22.0 10.97733945034556 0.07295459261352279
47544 130.0 22.0 10.821568533613696 0.19420280131463905
47545 130.0 22.0 10.622039665138628 -0.0323115645891363
47546 130.0 22.0 10.773459208682395 -0.08953630767575292
47547 130.0 22.0 10.785593548980184 -0.048542443429809345
47548 130.0 22.0 10.914434672460922 -0.21647617816841194
47549 130.0 22.0 10.734044270817993 -0.08871531580226238
47550 130.0 22.0 10.885434882609681 0.032633333647778665
47551 130.0 22.0 10.800752322298974 -0.11970809135342528
47552 130.0 22.0 10.90539160237329 -0.2690513589981862
47553 130.0 22.0 10.776952365009228 -0.14077521545548763
47554 130.0 22.0 10.953919720719602 0.23432494715913912
47555 130.0 22.0 10.884265762820187 0.2631996844989195
47556 130.0 22.5 10.82433786432416 -0.11214718262277815
47557 130.0 22.5 10.980243394971216 -0.1344502228661034
47558 130.0 22.5 10.800402162294843 0.14065963013905095
47559 130.0 22.5 10.926586465345492 -0.24393461574471167
47560 130.0 22.5 10.9775746437296 0.12351900625161323
47561 130.0 22.5 10.878717493605597 -0.23364564534512747
47562 130.0 22.5 10.837857472638271 -0.2291245726319124
47563 130.0 22.5 10.888634036021392 0.16254033567539738
47564 130.0 22.5 10.99895662295638 -0.19411183903553728
47565 130.0 22.5 10.83276766299189 -0.2017528787510897
47566 130.0 22.5 10.727518385541417 0.14221480813044451
47567 130.0 22.5 10.812697108586246 0.2122463537570925
47568 130.0 22.5 10.620425155431404 0.05726638484902647
47569 130.0 22.5 10.93410702039392 0.14754434092372062
47570 130.0 22.5 10.867998578498163 0.186506849227732
47571 130.0 22.5 10.92920294690118 0.05212889461969906
47572 130.0 22.5 10.676465314144599 0.005209523952352684
47573 130.0 22.5 10.911524094520393 0.13039446577651798
47574 130.0 22.5 10.914712333880823 0.06462147223069634
47575 130.0 22.5 10.895804863450829 -0.28116187510033264
47576 130.0 22.5 10.619814490626245 0.001086360465824848
47577 130.0 22.5 10.89687435126089 -0.18095802346782086
47578 130.0 22.5 10.895493059244394 -0.24792043445251724
47579 130.0 22.5 10.931959721599553 0.0597041925172538
47580 130.0 22.5 10.668159838430865 0.0717709466439382
47581 130.0 22.5 10.878534770528042 -0.210883461013522
47582 130.0 22.5 10.968505322667303 0.10895637651161742
47583 130.0 22.5 10.785193532686488 0.005443771922355113
47584 130.0 22.5 10.99222819045786 0.20206539861112982
47585 130.0 22.5 10.758025265533137 0.07526595161254644
47586 130.0 22.5 10.92013295424466 0.1773937088577081
47587 130.0 22.5 10.988288486314305 -0.12152421512553253
47588 130.0 22.5 10.851827422664519 -0.22287872824207486
47589 130.0 22.5 10.901935499260231 0.17405659326542464
47590 130.0 22.5 10.829425654996223 -0.13387412609835508
47591 130.0 22.5 10.762166083216888 0.140951118983007
47592 130.0 22.5 10.760075501287197 0.1127849565946873
47593 130.0 22.5 10.876898076551523 0.21101991457713673
47594 130.0 22.5 10.82516500696428 0.05944342739970911
47595 130.0 22.5 10.977067395756093 -0.17046373744713056
47596 130.0 22.5 10.972826014752187 -0.00605071530878715
47597 130.0 22.5 10.580490174082408 -0.016722776278393914
47598 130.0 22.5 10.895704182269245 -0.17533355242320778
47599 130.0 22.5 10.87782192963958 -0.09477017902340722
47600 130.0 22.5 10.726927674702587 0.03928041346679388
47601 130.0 22.5 10.642229002235386 0.02832671595282267
47602 130.0 22.5 10.94096628032901 -0.13808568191874213
47603 130.0 22.5 10.723471956077937 -0.11719942793339036
47604 130.0 23.0 10.704600168730227 -0.09521721705491248
47605 130.0 23.0 10.832095415694436 -0.23680904697925598
47606 130.0 23.0 10.93198319721238 0.0011011110123900583
47607 130.0 23.0 10.967924506655532 0.23498642180077872
47608 130.0 23.0 10.946956272605053 -0.1394632082228325
47609 130.0 23.0 10.643370031743853 -0.042692305738200396
47610 130.0 23.0 10.946393847380696 -0.17583474868412813
47611 130.0 23.0 10.896810188619908 -0.08985924270476062
47612 130.0 23.0 10.951723909696332 -0.21795237154589017
47613 130.0 23.0 10.89670182931087 -0.0068651137311637744
47614 130.0 23.0 10.994357830339963 0.1485288264705281
47615 130.0 23.0 10.855818110457575 0.24366373147369674
47616 130.0 23.0 10.954531968441811 0.15204090349831284
47617 130.0 23.0 10.688606308922031 0.09210115567739736
47618 130.0 23.0 10.881296549820362 -0.15563213833384837
47619 130.0 23.0 10.84391687291779 -0.17656480392447732
47620 130.0 23.0 10.620142500713161 0.055812736158178854
47621 130.0 23.0 10.857067060035993 -0.2100070005730644
47622 130.0 23.0 10.835046120164126 -0.09800667658340488
47623 130.0 23.0 10.89050645244123 -0.16342255069678158
47624 130.0 23.0 10.792894608701047 -0.1069509358632835
47625 130.0 23.0 10.927360476960153 -0.05504257407150916
47626 130.0 23.0 10.992262087540853 -0.1125806875707477
47627 130.0 23.0 10.929240492467343 -0.19711983871846936
47628 130.0 23.0 10.952748225382868 0.12739897909055423
47629 130.0 23.0 10.765461673686314 -0.04835055790681413
47630 130.0 23.0 10.798850623720272 -0.052874408915982586
47631 130.0 23.0 10.737449446873555 0.012149792808241768
47632 130.0 23.0 10.983724927367872 0.21071465141892878
47633 130.0 23.0 10.874356999465288 -0.025737253253033915
47634 130.0 23.0 10.983378372622585 0.08261542686608646
47635 130.0 23.0 10.97233836994976 -0.21267596028738855
47636 130.0 23.0 10.816197066048243 0.20272737698892113
47637 130.0 23.0 10.970892118215016 -0.2133253518332993
47638 130.0 23.0 10.998598400804966 -0.04269888473383339
47639 130.0 23.0 10.876473186171548 -0.24043980772663673
47640 130.0 23.0 10.884198712528244 -0.1290665833673756
47641 130.0 23.0 10.632969847141652 0.06284972479238057
47642 130.0 23.0 10.944367636504191 -0.19921881017146817
47643 130.0 23.0 10.769966519958444 -0.026644427611143162
47644 130.0 23.0 10.583144760490239 0.02169628174587794
47645 130.0 23.0 10.925401449567502 -0.10776638860947224
47646 130.0 23.0 10.858267529973833 -0.23307466772994176
47647 130.0 23.0 10.893464315636363 -0.134660839849508
47648 130.0 23.0 10.75369807378038 -0.10565075025330022
47649 130.0 23.0 10.659164315105617 -0.02956125829952045
47650 130.0 23.0 10.814904559338954 0.13122431156387832
47651 130.0 23.0 10.825599107380484 -0.0466772513270663
47652 130.0 23.0 10.862037053063357 -0.22761685430290043
47653 130.0 23.0 10.802305221399905 0.047109272290842295
47654 130.0 23.0 10.950117869570168 -0.21686390558907084
47655 130.0 23.0 10.766429940388255 -0.054287624659269285
47656 130.0 23.0 10.647071877791408 0.008321121600008297
47657 130.0 23.0 10.76357524650105 0.035879297985266734
47658 130.0 23.5 10.916809237518436 -0.27387595756886585
47659 130.0 23.5 10.907477430052017 0.12496117572930247
47660 130.0 23.5 10.939808718882844 0.2168745118245149
47661 130.0 23.5 10.884370835987207 -0.2758671792448527
47662 130.0 23.5 10.94303844054033 0.25039011854589344
47663 130.0 23.5 10.834843648225235 -0.23825535070420334
47664 130.0 23.5 10.973139722743046 0.009375852606501096
47665 130.0 23.5 10.994234244792965 -0.10568200790044889
47666 130.0 23.5 10.900841662948093 -0.11579791744878627
47667 130.0 23.5 10.961097211994998 -0.14181993177262642
47668 130.0 23.5 10.850732615551117 0.21860945259541523
47669 130.0 23.5 10.846329390113922 -0.08596869414343873
47670 130.0 23.5 10.944825080453247 -0.17946477313988735
47671 130.0 23.5 10.85455179775559 -0.00470163653829963
47672 130.0 23.5 10.753494918353272 -0.04385977378509325
47673 130.0 23.5 10.946216985305005 -0.2248697986389872
47674 130.0 23.5 10.905629238050674 0.19314805484362865
47675 130.0 23.5 10.898009403147231 0.2238632640504633
47676 130.0 23.5 10.91291670583558 -0.14249922549669677
47677 130.0 23.5 10.648169207724239 0.012472336309204067
47678 130.0 23.5 10.951185062769387 0.15330262866580505
47679 130.0 23.5 10.657387750231422 0.021622580363839735
47680 130.0 23.5 10.832284355087111 -0.06874455800059268
47681 130.0 23.5 10.772855125344858 0.012937185771115396
47682 130.0 23.5 10.673218620669806 -0.01928079061292059
47683 130.0 23.5 10.737736218284471 -0.14815421699424908
47684 130.0 23.5 10.838753688774922 0.05466987403427887
47685 130.0 23.5 10.989645426027014 -0.15189328101023306
47686 130.0 23.5 10.83595969781323 0.23380427370771936
47687 130.0 23.5 10.862239862322658 0.17551643364281802
47688 130.0 23.5 10.874185279753751 -0.16723378407518236
47689 130.0 23.5 10.906784150569207 -0.0007536562901277547
47690 130.0 23.5 10.8805345154674 0.19911995115665437
47691 130.0 23.5 10.726561802196668 -0.08860668692724023
47692 130.0 23.5 10.639136606462113 0.057813632428119974
47693 130.0 23.5 10.752227849835545 -0.0989784904085717
47694 130.0 23.5 10.774158496682444 0.0989472073000534
47695 130.0 23.5 10.685830352740869 0.049520177360421254
47696 130.0 23.5 10.842612217092803 0.1318455180096337
47697 130.0 23.5 10.841740582668754 0.14228816909556558
47698 130.0 23.5 10.791974585504816 0.06024141058392293
47699 130.0 23.5 10.939166366689745 0.22599669032495645
47700 130.0 23.5 10.732522029620615 0.028418916587429732
47701 130.0 23.5 10.872889652416708 -0.044070380291490976
47702 130.0 23.5 10.91050254746632 -0.028519734644375655
47703 130.0 23.5 10.85207432346971 0.1511401956281938
47704 130.0 23.5 10.960447391528927 0.060348671770076426
47705 130.0 23.5 10.844683675787294 0.2154060054739975
47706 130.0 23.5 10.796516115162708 -0.11496837068617853
47707 130.0 23.5 10.806742457499714 0.1982602201214555
47708 130.0 23.5 10.817617229085677 -0.10743209674571101
47709 130.0 23.5 10.874139856590691 -0.1820043978000932
47710 130.0 23.5 10.829643173082385 0.10648838161349501
47711 130.0 23.5 10.88068780162162 0.17073700692976856
47712 130.0 23.5 10.78244752768299 -0.07595324120973114
47713 130.0 24.0 10.837896057304778 -0.18837734741601023
47714 130.0 24.0 10.839252639922908 -0.05003530517556095
47715 130.0 24.0 10.933257175956028 0.259795065483599
47716 130.0 24.0 10.753770185936684 -0.05394292183848692
47717 130.0 24.0 10.885641007369992 -0.1465251033599701
47718 130.0 24.0 10.983796838234822 -0.07730798231852001
47719 130.0 24.0 10.980460471129025 0.2259745087779189
47720 130.0 24.0 10.895099110934234 -0.15388519808075285
47721 130.0 24.0 10.6939064638153 0.08965916502117877
47722 130.0 24.0 10.974008270967264 -0.06923114456414342
47723 130.0 24.0 10.828047544711191 0.014728142496725613
47724 130.0 24.0 10.961832916015755 0.17979869461563736
47725 130.0 24.0 10.884094122319697 -0.22894981888766383
47726 130.0 24.0 10.864587750752108 -0.13818079094244673
47727 130.0 24.0 10.899344398642157 -0.10009849952273275
47728 130.0 24.0 10.779879903801275 0.11264951372400939
47729 130.0 24.0 10.877438764155343 0.1152056965492862
47730 130.0 24.0 10.806244063173017 0.009088296190436981
47731 130.0 24.0 10.922665351727005 -0.17591215769687144
47732 130.0 24.0 10.950414044253996 -0.23226442785153428
47733 130.0 24.0 10.86694513395575 0.1476024355483479
47734 130.0 24.0 10.857421111324596 0.07048234061123176
47735 130.0 24.0 10.983886924036547 0.058428504422274576
47736 130.0 24.0 10.81671079273021 -0.20636119988736593
47737 130.0 24.0 10.631410136326148 0.05373172185149246
47738 130.0 24.0 10.685253980112607 -0.050571818511365704
47739 130.0 24.0 10.813390279075769 0.017747140697099078
47740 130.0 24.0 10.820606292952201 0.04072913497310421
47741 130.0 24.0 10.808255304352139 0.040809409771258076
47742 130.0 24.0 10.775033543149892 -0.18584031955519414
47743 130.0 24.0 10.84298316798969 0.10042238253982629
47744 130.0 24.0 10.892131369771091 -0.053604647203827877
47745 130.0 24.0 10.893779718027128 -0.1286845730444661
47746 130.0 24.0 10.939255967678832 -0.07268201243626587
47747 130.0 24.0 10.880593841840867 0.13091583654530667
47748 130.0 24.0 10.594014874487156 -0.028312018846989463
47749 130.0 24.0 10.870381748648335 -0.01630928625477487
47750 130.0 24.0 10.898903752907524 0.17922311844237937
47751 130.0 24.0 10.9219399291203 -0.06198675699399654
47752 130.0 24.0 10.887700430454368 0.22132577081442564
47753 130.0 24.0 10.831101598092308 -0.19497846875517869
47754 130.0 24.0 10.965766818523973 -0.14985069682556929
47755 130.0 24.0 10.798030337424748 -0.19258791110289963
47756 130.0 24.0 10.861134689294763 -0.1535220634695658
47757 130.0 24.0 10.735833260287686 -0.12515814425301344
47758 130.0 24.0 10.869153595440707 0.1503443012646508
47759 130.0 24.0 10.820755741035507 0.019878071917759935
47760 130.0 24.0 10.680646790009904 0.0020916539104800904
47761 130.0 24.0 10.930121394555133 0.07390653193296573
47762 130.0 24.0 10.606496087704674 0.031017217623456262
47763 130.0 24.0 10.955960248402409 0.05994602963755944
47764 130.0 24.0 10.789997284982197 -0.12459259216796584
47765 130.0 24.0 10.824459151962875 0.12967417840030795
47766 130.0 24.0 10.994815606748508 -0.07957436722504661
47767 130.0 24.0 10.90307721757532 0.21795586533822248
47768 130.0 24.0 10.902156047979009 0.2000677608463112
47769 130.0 24.0 10.689153722562057 0.05140082610451493
47770 130.0 24.0 10.637924238389713 -0.048922533484474
47771 130.0 24.0 10.852305355102976 -0.13668075760355167
47772 130.0 24.0 10.948645689594542 -0.224993684209689
47773 130.0 24.0 10.859327108154528 -0.12308245104976843
47774 130.0 24.0 10.900662765494898 0.04358855975057228
47775 130.0 24.0 10.814124698733208 0.11081057729840008
47776 130.0 24.0 10.94469518576549 -0.09941861212564584
47777 130.0 24.0 10.921498239692584 -0.12971129254371477
47778 130.0 24.0 10.689239081135314 -0.04572282942081694
47779 130.0 24.5 10.791822410958915 -0.07963292532145577
47780 130.0 24.5 10.674075966330555 0.0044163525766629545
47781 130.0 24.5 10.950156197615115 0.09652194597470433
47782 130.0 24.5 10.966828626996767 -0.08961504901660367
47783 130.0 24.5 10.677733917303762 0.0504075832912833
47784 130.0 24.5 10.965450973526792 0.1290906556948041
47785 130.0 24.5 10.967050072324176 0.0898724849099822
47786 130.0 24.5 10.903872344237742 0.08541760131720481
47787 130.0 24.5 10.700328408012245 -0.11505736271256521
47788 130.0 24.5 10.849968371728492 0.14005835008045028
47789 130.0 24.5 10.919637883379155 0.08129606797300867
47790 130.0 24.5 10.824405433761948 0.0986542670656387
47791 130.0 24.5 10.932592619427469 -0.20992158100964675
47792 130.0 24.5 10.964095659262458 0.10959117528358372
47793 130.0 24.5 10.916653282626461 0.15351497343177978
47794 130.0 24.5 10.845318339335371 -0.006860048871305556
47795 130.0 24.5 10.89780057336128 -0.10341135327648088
47796 130.0 24.5 10.916482495218874 -0.2160062756174134
47797 130.0 24.5 10.703722674848478 0.13131794637834657
47798 130.0 24.5 10.844875572476987 0.1124184547181096
47799 130.0 24.5 10.743501302845853 0.01193378582041988
47800 130.0 24.5 10.891218552588255 -0.021711673263475943
47801 130.0 24.5 10.655033534537385 -0.00894230881531413
47802 130.0 24.5 10.96755706638112 0.18605183399381126
47803 130.0 24.5 10.77616289728778 0.18425983606346955
47804 130.0 24.5 10.877228168905077 0.1002807649436409
47805 130.0 24.5 10.971079532579287 0.12667198501805524
47806 130.0 24.5 10.762685239515106 -0.019403350935696312
47807 130.0 24.5 10.918904714525835 -0.20619276229675346
47808 130.0 24.5 10.805928508832888 -0.18752980826160268
47809 130.0 24.5 10.664863871234065 0.01629071268711683
47810 130.0 24.5 10.896378443157547 0.08743050777072917
47811 130.0 24.5 10.861845425829557 0.23156529235875464
47812 130.0 24.5 10.890476630140224 0.08762890379044075
47813 130.0 24.5 10.69927260671062 0.022526362273836458
47814 130.0 24.5 10.99218635199281 -0.03049456127771797
47815 130.0 24.5 10.956518505206107 -0.011547162014481593
47816 130.0 24.5 10.742437025077102 0.008513149989090769
47817 130.0 24.5 10.86278086890843 -0.1690196876855711
47818 130.0 24.5 10.924325281502684 0.02963161970592854
47819 130.0 24.5 10.879246222596683 0.020812264011249408
47820 130.0 24.5 10.726891813577557 0.05168387659848219
47821 130.0 24.5 10.98876376060412 -0.09621639283350102
47822 130.0 24.5 10.679879968154339 0.006987034314677915
47823 130.0 24.5 10.769895061921739 0.07787163692641015
47824 130.0 24.5 10.785620817662359 0.05936378932896152
47825 130.0 24.5 10.882181951391921 0.21448062030355364
47826 130.0 24.5 10.799461649813919 0.059770631083223454
47827 130.0 24.5 10.933894812781645 0.19168761380874172
47828 130.0 24.5 10.677459400989441 -0.008736737542422714
47829 130.0 24.5 10.73383698816959 -0.10195723438618352
47830 130.0 24.5 10.992547016516177 -0.15819380121387433
47831 130.0 24.5 10.802176188644644 -0.07565033294169143
47832 130.0 24.5 10.809176622605564 -0.1434837886994405
47833 130.0 24.5 10.994694060121208 0.13911677690088586
47834 130.0 24.5 10.77739599748721 -0.061493710810026886
47835 130.0 24.5 10.87306420219042 0.06912756552608977
47836 130.0 24.5 10.972666920707248 0.22759111815484295
47837 130.0 24.5 10.846830481074221 0.10855767249570952
47838 130.0 24.5 10.993476773684081 -0.03785542972161233
47839 130.0 24.5 10.782166269147236 0.15646952887324622
47840 130.0 24.5 10.723274517132799 0.12879025464135707
47841 130.0 24.5 10.903320053560627 0.1628992889582304
47842 130.0 24.5 10.836340483334245 -0.0977846874363021
47843 130.0 24.5 10.656651818186907 0.08774812288351835
47844 130.0 24.5 10.835777823443015 0.14464740349909538
47845 130.0 24.5 10.940801018748239 0.025885262953664116
47846 130.0 24.5 10.624214942973301 -0.02916933596432391
47847 130.0 24.5 10.782386379074454 -0.16459691103769453
47848 130.0 24.5 10.743564545220508 -0.04444794917587713
47849 130.0 24.5 10.920972914597968 0.015115307877524022
47850 130.0 24.5 10.74532692489716 -0.036814975133618456
47851 130.0 24.5 10.922536587962803 0.2234808948187078
47852 130.0 24.5 10.686987903265555 0.10367641318393893
47853 130.0 24.5 10.779342133834735 0.1660468312867687
47854 130.0 24.5 10.801378629198032 0.17226000792987772
47855 130.0 25.0 10.981543141584408 -0.007141280023209549
47856 130.0 25.0 10.94184153715956 -0.16458441849857444
47857 130.0 25.0 10.938446941935343 -0.15987196173505613
47858 130.0 25.0 10.841546168939367 -0.13225215858794234
47859 130.0 25.0 10.97846117085609 -0.17718430319079412
47860 130.0 25.0 10.942929712432147 -0.11573623590987593
47861 130.0 25.0 10.613699666052026 -0.02025109759426751
47862 130.0 25.0 10.794226422628247 -0.1617876389455794
47863 130.0 25.0 10.942695021062415 0.25008121455465265
47864 130.0 25.0 10.737918937583906 0.011095946221801638
47865 130.0 25.0 10.925711771822266 -0.17272432431280207
47866 130.0 25.0 10.95387165229853 -0.03156715437854951
47867 130.0 25.0 10.882058931446583 -0.19693537273259046
47868 130.0 25.0 10.861555683244772 0.10805500037188884
47869 130.0 25.0 10.819755918608546 0.231273781752352
47870 130.0 25.0 10.925816743544315 -0.08921988512714077
47871 130.0 25.0 10.962371462113694 0.07591257287793306
47872 130.0 25.0 10.879625736352565 0.011702984947886907
